trading_date,Close,Realised_Volatility
2010-06-15,111.98,0.00797516618321118
2010-06-16,111.94,0.00909826176761083
2010-06-17,112.12,0.00963995769822171
2010-06-18,111.71,0.00682837431640574
2010-06-21,111.36,0.00947246955598661
2010-06-22,109.57,0.0111311543452947
2010-06-23,109.21,0.0132941382896103
2010-06-24,107.44,0.0116703503735284
2010-06-25,107.89,0.0119890190270054
2010-06-28,107.48,0.00943936071407211
2010-06-29,104.22,0.0138184298048061
2010-06-30,103.1,0.0115658219233793
2010-07-01,102.79,0.0155621946640947
2010-07-02,102.25,0.0122784019072695
2010-07-06,102.87,0.0118873698031976
2010-07-07,106.14,0.00976437071175519
2010-07-08,107.15,0.00998861404546413
2010-07-09,107.92,0.00771829908152152
2010-07-12,108.02,0.00843936668215796
2010-07-13,109.66,0.00809523140486513
2010-07-14,109.66,0.00868240701760053
2010-07-15,109.72,0.0105107945930689
2010-07-16,106.66,0.0110395247147791
2010-07-19,107.32,0.00885374594461458
2010-07-20,108.47,0.00965039341282672
2010-07-21,107.1,0.0115885557717419
2010-07-22,109.46,0.00935358684137146
2010-07-23,110.41,0.0122379111154022
2010-07-26,111.59,0.00774156851526877
2010-07-27,111.51,0.00941725577735157
2010-07-28,110.81,0.00835642549906044
2010-07-29,110.28,0.0105504303290298
2010-07-30,110.32,0.0110379621666741
2010-08-02,112.74,0.00721976612973079
2010-08-03,112.2,0.00741098168731451
2010-08-04,112.97,0.00806401486609519
2010-08-05,112.84,0.00603355342093658
2010-08-06,112.39,0.00942066073624939
2010-08-09,112.99,0.00552903977321055
2010-08-10,112.42,0.0105213727544121
2010-08-11,109.29,0.00813979534682049
2010-08-12,108.64,0.00868476469654957
2010-08-13,108.3,0.00837109685504236
2010-08-16,108.28,0.00799361701550351
2010-08-17,109.6,0.00655744537304163
2010-08-18,109.78,0.00806260542794222
2010-08-19,107.92,0.0105766958132713
2010-08-20,107.54,0.00785052138162914
2010-08-23,107.11,0.00834130441261456
2010-08-24,105.58,0.0112414048259116
2010-08-25,105.93,0.0103804287842804
2010-08-26,105.2,0.00985846516786633
2010-08-27,106.86,0.0117371395202067
2010-08-30,105.33,0.00852774392923118
2010-08-31,105.4,0.0118113012616343
2010-09-01,108.47,0.00875525425741211
2010-09-02,109.46,0.00619239022871622
2010-09-03,110.91,0.00741715313950992
2010-09-07,109.67,0.00715058555338334
2010-09-08,110.4,0.00714910489192099
2010-09-09,110.93,0.00657998381234978
2010-09-10,111.52,0.0057099534643035
2010-09-13,112.74,0.00581159990254535
2010-09-14,112.65,0.00686428499422944
2010-09-15,113.11,0.00656699274009653
2010-09-16,113.07,0.00630646257279934
2010-09-17,112.49,0.00663747998672205
2010-09-20,114.22,0.00611539238949488
2010-09-21,113.99,0.00877289379558638
2010-09-22,113.43,0.00778204677214442
2010-09-23,112.49,0.00796815057047153
2010-09-24,114.82,0.00617093725736277
2010-09-27,114.29,0.00634512891308011
2010-09-28,114.72,0.0094042130810033
2010-09-29,114.43,0.00702814915990342
2010-09-30,114.1,0.010235707401235
2010-10-01,114.63,0.00879514662209509
2010-10-04,113.73,0.0078992245308755
2010-10-05,116.03,0.00675332017302399
2010-10-06,116.04,0.00633334576988146
2010-10-07,115.89,0.00706758329339305
2010-10-08,116.55,0.00685726726084823
2010-10-11,116.65,0.00473302693707544
2010-10-12,117.04,0.00703628171261229
2010-10-13,117.89,0.0061803715539799
2010-10-14,117.52,0.00701592878692615
2010-10-15,117.73,0.00912946064166163
2010-10-18,118.55,0.0057626565580045
2010-10-19,116.71,0.01053050570413
2010-10-20,117.88,0.00795246555303049
2010-10-21,118.11,0.00884498500534266
2010-10-22,118.38,0.00590835928405205
2010-10-25,118.68,0.00705283789311135
2010-10-26,118.71,0.00632679247546425
2010-10-27,118.38,0.0072697724993913
2010-10-28,118.47,0.0073771768692006
2010-10-29,118.47,0.00632759578365772
2010-11-01,118.55,0.00685361771227254
2010-11-02,119.47,0.00572406570611357
2010-11-03,119.97,0.0117105434397887
2010-11-04,122.25,0.00517716890011307
